ts	imei	mwra	p.android.chrome	p.android.documentsui	p.android.packageinstaller	p.android.settings	p.android.gm	p.android.externalstorage	p.system	p.android.gms	p.dogalize	p.process.gapps	p.katana	p.google	p.notifier	p.android.defcontainer	p.android.vending	p.inputmethod.latin	p.simulator	p.olauncher	p.browser.provider	p.gms.persistent
2018-05-05 16:44:00	3590433799317662212	1.00000	16.66097	10.17766	12.01381	14.05743	9.13277	14.46171	12.46747	59.87751	0.88298	42.68457	52.56221	65.58042	48.49508	11.06394	74.97684	94.83762	42.54935	37.96362	63.16120	27.19349
2018-05-05 16:45:00	359043379931766684	1.00000	10.10630	11.57072	9.76754	12.08969	12.27609	14.17546	10.57163	46.25639	0.00131	52.86548	46.40918	48.76358	75.17033	60.88214	13.30579	65.98072	77.99182	71.58126	63.15271	13.60246
2018-05-05 16:46:00	359043379931766239	1.00000	13.77823	10.10757	16.39482	9.72094	10.66363	9.87180	12.09063	71.75877	0.04950	36.27855	63.64129	45.13580	58.36964	0.09101	57.26933	46.33983	12.52140	77.71585	51.26377	82.21346
2018-05-05 16:47:00	3590433799317661040	1.00000	13.59144	8.05187	10.80333	14.79171	8.67975	14.91540	13.98312	42.31127	0.04104	48.02796	47.24602	31.75000	63.87421	10.34341	58.07749	57.85489	43.48233	95.97081	27.27644	51.16766
2018-05-05 16:48:00	3590433799317661289	0.00000	15.67291	13.23812	13.95393	6.68984	11.22210	7.95905	10.89041	52.75501	0.32876	49.27903	66.99247	59.57327	55.06921	48.32022	52.71250	55.07788	52.07984	9.11535	66.77021	91.40681
2018-05-05 16:49:00	863033069630348909	0.00000	13.99973	15.83124	11.34196	11.40485	13.54403	14.49830	12.25209	51.65990	0.06172	48.67956	74.35714	47.11458	41.80810	77.17626	44.40571	71.74486	8.89112	42.40577	59.43136	23.35465
2018-05-05 16:50:00	8630330696303481420	1.00000	12.44443	15.96445	12.17261	11.77047	14.14439	17.08295	7.25390	62.05939	0.01305	65.12466	76.94103	52.16452	54.64369	16.89914	16.41597	16.16209	24.45339	54.67969	64.80874	22.08756
2018-05-05 16:51:00	359043379931766213	0.00000	12.27238	12.40249	10.67556	11.02617	14.21127	15.09002	14.74600	46.99728	0.01103	78.58594	63.44858	41.46320	62.01233	11.48406	59.60309	87.65092	66.25110	17.37389	41.61981	69.94741
2018-05-05 16:52:00	3590433799317662014	1.00000	10.88380	9.85100	7.55414	9.94938	9.46157	11.98047	13.59144	51.68296	0.00276	39.41959	58.76698	43.99070	52.16571	43.07777	54.96144	99.09818	81.21332	69.44056	28.08829	77.29796
2018-05-05 16:53:00	8630330696303482006	0.00000	18.26041	15.43674	12.14298	8.73597	13.67795	9.60095	13.84788	66.68491	4.37085	80.08333	69.33728	27.43934	66.70643	38.71342	7.13573	53.53704	74.70780	60.72853	87.43150	54.95953
2018-05-05 16:54:00	3590433799317661529	0.00000	11.27537	15.53998	11.81323	10.93454	11.54213	11.04265	12.35114	53.04536	0.00410	49.61541	73.04554	47.44339	61.18548	63.24615	3.83650	66.71910	48.51797	15.81826	47.00500	91.69381
2018-05-05 16:55:00	3590433799317661115	0.00000	10.72460	13.11713	17.05876	13.01347	13.22017	7.62176	11.99377	58.24230	0.00239	42.18718	66.14996	66.28172	54.46978	51.83143	88.25903	89.69445	82.34323	72.35726	87.94577	54.88499
2018-05-05 16:56:00	8630330696303481016	1.00000	10.84236	12.65944	12.79418	10.38150	12.45282	15.87057	7.28044	52.84616	0.00267	52.97552	46.79801	48.09120	55.87233	75.81827	65.27959	30.90969	25.71762	19.99560	58.31802	73.33607
2018-05-05 16:57:00	3590433799317661412	1.00000	14.42980	7.39243	14.75528	12.97309	9.98901	13.70267	13.95708	52.38705	0.09484	55.27121	55.76388	56.74861	56.29107	68.77352	38.42981	95.73763	76.59592	47.55349	3.52749	58.88895
2018-05-05 16:58:00	359043379931766734	1.00000	13.59137	10.82489	13.04698	13.52886	8.42199	16.27983	15.69867	37.67884	0.04105	56.64311	58.22425	57.41439	42.72336	54.68384	12.87511	92.01177	54.18099	20.76607	61.34825	36.87298
2018-05-05 16:59:00	3590433799317661719	0.00000	12.03398	13.28560	14.03891	10.44169	15.47705	10.55499	16.36434	54.76367	0.00869	55.57294	44.77522	61.71598	70.09054	5.85151	13.38509	57.33970	70.37668	67.73128	21.43825	69.19305
2018-05-05 17:00:00	359043379931766270	0.00000	14.13168	9.57566	13.26069	17.50050	10.83310	14.12740	13.94482	49.29605	0.07044	42.79900	55.43556	50.01361	33.42047	23.22872	4.15980	74.48010	55.96422	81.96534	78.62546	76.88787
2018-05-05 17:01:00	3590433799317661925	1.00000	7.10407	10.83619	14.23020	10.74761	10.44547	15.56391	6.68231	47.48577	0.00010	46.85837	68.34883	56.10779	33.07501	96.51351	14.91379	93.51249	66.42153	82.56981	30.70607	62.83300
2018-05-05 17:02:00	3590433799317661842	0.00000	14.57302	14.28972	8.05162	10.71460	14.47955	15.54542	15.38421	16.49166	0.10951	60.95175	75.44664	44.92750	55.85947	19.78184	17.09695	25.67723	67.49899	94.46788	29.89514	17.65062
2018-05-05 17:03:00	8630330696303481701	1.00000	12.52689	8.97246	13.39949	16.39625	11.56930	15.81149	14.16428	63.85101	0.01417	63.35484	58.66847	44.33410	51.72833	19.21755	59.50107	24.93240	87.05376	76.91084	96.16297	14.32668
2018-05-05 17:04:00	863033069630348024	0.00000	17.31787	13.78122	14.21951	8.04440	14.82143	8.47978	12.31319	55.45780	1.70309	60.05663	87.43867	47.21902	59.34962	76.90472	25.28377	72.00473	1.83839	95.34440	53.14742	62.02246
2018-05-05 17:05:00	3590433799317662055	1.00000	16.53952	12.08942	17.20055	13.78798	9.92628	16.44422	16.24003	50.85911	0.78199	55.76388	55.33774	27.78405	53.73522	81.64174	96.09148	80.04834	64.67644	78.51651	14.71221	64.53517
2018-05-05 17:06:00	863033069630348917	0.00000	14.43638	15.46021	10.77339	10.19791	14.34192	13.89537	16.78866	40.76599	0.09552	53.30408	66.15798	69.27750	22.06303	85.73966	55.37996	81.68729	48.18960	46.40015	90.76075	27.43356
2018-05-05 17:07:00	359043379931766841	1.00000	16.07794	9.63184	14.20141	17.76875	11.34192	13.54879	13.59967	49.63023	0.49296	60.18158	56.69557	39.50542	45.07298	3.56417	79.59004	28.42996	98.49483	34.15308	60.86997	63.86234
2018-05-05 17:08:00	863033069630348883	0.00000	15.17267	14.12128	16.47199	7.33984	15.50624	6.01070	13.79619	69.46412	0.19934	50.98808	59.61045	49.37258	33.63926	13.59528	2.68592	88.15324	25.90743	51.55807	74.30086	6.07057
2018-05-05 17:09:00	8630330696303481487	0.00000	12.08561	15.19611	11.88862	12.39257	11.84896	8.12290	11.96222	70.10028	0.00910	41.06321	71.17019	25.08811	72.32641	97.61404	58.35154	49.58660	83.31146	80.98237	70.59775	57.07275
2018-05-05 17:10:00	359043379931766387	0.00000	13.95205	13.79470	11.71046	11.45488	16.28134	12.17958	16.89896	23.59980	0.05882	26.28917	35.14007	52.83588	57.38441	9.73962	49.18217	73.61834	14.04840	26.98296	11.24486	30.05885
2018-05-05 17:11:00	863033069630348693	1.00000	15.82361	11.62288	16.16618	12.23502	10.48429	13.53305	18.23393	33.68184	0.38222	48.61046	73.75625	61.48600	50.44862	0.41404	24.59281	99.00571	15.76254	39.14226	23.28652	68.20362
2018-05-05 17:12:00	8630330696303481099	1.00000	16.79776	6.33796	11.66940	13.43675	9.21564	17.01591	9.13573	60.88298	1.01242	59.71281	58.52274	58.85405	60.98200	68.27570	78.12358	85.99347	15.17788	42.25335	10.14970	61.23555
2018-05-05 17:13:00	8630330696303482287	0.00000	15.29876	16.58324	14.47540	10.66306	16.40458	11.31593	15.12236	46.92971	0.22614	59.04225	45.21144	46.00706	30.78552	37.59035	69.07841	68.47878	41.16170	63.16890	96.63933	16.91190
2018-05-05 17:14:00	8630330696303482386	1.00000	11.88529	10.26275	9.64753	12.50225	10.38151	12.44959	11.78822	42.03459	0.00747	39.89842	41.04040	49.94399	25.10431	51.20622	72.64144	82.83611	61.74510	22.96087	71.55239	42.35920
2018-05-05 17:15:00	3590433799317662386	1.00000	8.24223	7.26552	9.65472	9.90102	8.52572	11.86577	15.86660	68.31084	0.00025	71.35075	61.16187	57.40498	37.71994	26.37919	82.03017	18.98365	4.14440	55.97309	68.38557	80.53965
2018-05-05 17:16:00	8630330696303482410	1.00000	11.12575	14.56214	11.15846	14.92837	12.44471	13.03959	11.51389	32.43828	0.00349	43.78299	44.03124	39.13402	52.69102	62.66235	37.63115	17.08937	51.93166	70.19619	35.78380	55.15311
2018-05-05 17:17:00	863033069630348388	1.00000	14.30599	13.10262	13.89718	13.67977	11.52059	12.62576	12.46683	42.14280	0.08382	60.78724	38.43092	27.32781	42.95892	13.02055	55.69013	39.87502	5.61475	74.94080	87.48135	7.74309
2018-05-05 17:18:00	8630330696303481560	1.00000	11.64157	11.06355	12.76150	10.90927	11.24716	15.48614	12.27690	37.17546	0.00589	64.14938	58.43087	67.75364	39.53820	73.92610	39.76978	83.20720	6.48546	79.50740	82.27774	34.62689
2018-05-05 17:19:00	8630330696303482097	1.00000	12.01986	12.23957	8.95162	12.40045	11.10344	12.50464	10.51272	51.34455	0.00856	64.56654	44.47919	66.74392	59.65263	62.09518	55.93063	49.14712	70.32246	94.51546	77.32139	53.40168
2018-05-05 17:20:00	863033069630348479	1.00000	11.12563	11.45373	10.51935	13.61350	8.66487	12.30273	12.00534	56.17076	0.00354	81.35677	64.28647	45.56970	46.96273	55.76919	43.91612	60.85267	71.19610	97.87803	55.89934	65.21783
2018-05-05 17:21:00	8630330696303481347	0.00000	8.84864	15.87697	14.55273	14.08065	14.00138	10.08018	17.05625	62.18657	0.00042	46.93207	55.03481	57.39305	60.93049	71.75549	24.48755	37.14523	19.58583	86.59976	29.78674	51.87016
2018-05-05 17:22:00	3590433799317661065	1.00000	13.46570	11.13249	15.29108	18.86987	11.99370	15.81727	15.47229	40.81293	0.03617	44.56766	77.37682	56.14922	42.58619	93.94723	99.83075	26.00480	24.35023	48.40115	69.25236	98.56666
2018-05-05 17:23:00	863033069630348784	1.00000	6.48963	9.98539	15.58611	9.54998	10.51065	17.15115	9.59735	38.21241	0.00009	49.49923	49.30740	30.29806	39.12828	4.88893	53.80647	38.79515	89.84647	29.38547	61.90635	72.61536
2018-05-05 17:24:00	359043379931766205	1.00000	10.19772	7.99849	9.99747	10.33800	8.54801	14.31668	13.47857	51.11192	0.00140	49.42745	69.25476	40.75829	58.19509	23.02344	72.10035	71.09439	89.10608	15.16558	36.60820	3.06773
2018-05-05 17:25:00	359043379931766908	1.00000	16.38009	11.34974	15.13721	18.02721	10.68652	14.50566	16.67214	60.09789	0.66672	71.47690	51.26658	52.56678	45.22399	20.63201	78.52527	75.03816	85.19801	24.63918	62.12238	25.41970
2018-05-05 17:26:00	863033069630348420	0.00000	10.47391	16.01134	17.17443	11.24289	12.99348	7.39394	14.09503	49.23039	0.00188	53.14211	55.39145	30.06797	66.66343	40.93544	39.11753	75.52952	56.54915	27.36735	7.19188	36.44644
2018-05-05 17:27:00	3590433799317661073	1.00000	15.18357	14.95911	13.46607	14.09711	10.19428	11.84882	13.55534	49.23130	0.20154	49.84970	63.32982	35.05826	72.08323	23.05979	19.49787	31.62850	85.11679	53.62699	61.63239	66.82549
2018-05-05 17:28:00	863033069630348362	1.00000	12.02478	8.36148	15.59439	11.63021	11.69579	18.61691	13.21075	65.92971	0.00863	43.24711	62.45510	33.56546	61.39580	23.28910	44.34527	47.24580	74.31415	7.53669	70.66425	4.52213
2018-05-05 17:29:00	3590433799317662238	1.00000	10.97596	12.10503	9.42462	7.80491	11.13785	16.60346	10.57617	47.95848	0.00305	23.85802	69.35450	70.13902	34.28426	36.30833	50.37147	95.80119	8.32995	66.32974	40.92289	79.61767
2018-05-05 17:30:00	359043379931766635	1.00000	9.12731	7.72968	11.79087	7.83591	10.06470	14.54834	10.25145	73.39488	0.00052	57.56183	65.55230	54.65877	46.39029	6.50734	11.11523	77.31222	65.52984	65.87000	66.48292	72.40784
2018-05-05 17:31:00	8630330696303482287	1.00000	15.19792	11.25673	13.81867	13.10384	10.17378	14.96107	11.85892	48.25773	0.20449	51.43965	72.18280	42.62726	47.73204	47.26028	9.17662	60.40986	51.40705	61.46266	96.97920	99.40588
2018-05-05 17:32:00	3590433799317662121	0.00000	12.79880	12.46427	9.98867	8.75675	15.10456	13.21813	15.69660	43.16918	0.01861	34.17859	44.69640	57.21224	40.57066	94.95895	94.96645	53.48064	24.93188	38.32211	44.00138	42.25276
2018-05-05 17:33:00	3590433799317661651	0.00000	8.32233	9.64742	8.40648	12.03308	9.43248	13.12697	12.96670	49.93762	0.00027	63.36549	44.65154	51.29198	45.33910	84.98255	72.33960	73.94758	21.13692	71.80872	16.59349	55.74687
2018-05-05 17:34:00	3590433799317661420	0.00000	13.90972	12.38184	7.61690	9.78760	14.52268	11.81851	16.37785	43.05295	0.05641	39.79930	64.27980	59.47021	61.49320	57.58204	53.39062	63.28463	33.79294	49.62331	43.39158	1.62200
2018-05-05 17:35:00	863033069630348933	1.00000	16.70738	8.37194	18.30764	10.17528	10.41371	16.18321	12.55567	56.83589	0.92493	33.93586	67.76284	55.75418	36.05810	12.39366	12.95312	26.21776	16.86110	5.32295	12.00422	80.89615
2018-05-05 17:36:00	8630330696303481222	1.00000	13.92299	12.34148	8.46031	9.32360	7.81791	12.05581	11.84239	53.56930	0.05713	63.11731	52.57091	63.76315	39.44125	87.22495	82.47780	31.61070	97.52396	93.33583	49.18281	95.50923
2018-05-05 17:37:00	8630330696303481172	1.00000	11.23210	14.23978	11.52193	8.49786	10.86771	17.87468	10.79917	35.69151	0.00396	44.89078	33.55524	53.18270	69.31913	96.16873	62.03285	25.71844	57.77158	98.85282	3.98592	79.42995
2018-05-05 17:38:00	863033069630348867	0.00000	13.75334	14.50275	11.92536	11.03520	15.08350	16.94248	12.47984	44.89277	0.04826	62.21855	72.25847	38.25181	46.92789	67.10572	66.16845	14.24116	22.30360	42.87263	82.01817	66.20371
2018-05-05 17:39:00	359043379931766114	1.00000	13.92391	14.46143	11.13284	8.93872	14.52565	13.06622	16.13469	53.23291	0.05721	58.39262	54.60726	36.06046	44.45645	83.72252	82.14849	27.24038	8.23537	6.80580	10.05577	75.84747
2018-05-05 17:40:00	863033069630348206	0.00000	13.00673	16.74879	10.84077	9.45556	11.54185	11.41422	8.79084	58.90149	0.02291	47.89706	66.66246	62.03692	41.31859	62.44937	89.47752	83.33972	5.67513	99.31882	1.47489	7.85362
2018-05-05 17:41:00	359043379931766973	1.00000	12.27556	11.91106	10.71255	7.98556	13.40915	15.87421	8.75590	52.21278	0.01104	48.91160	52.48194	68.35543	46.70599	38.05464	85.13364	13.84048	91.73368	51.20347	10.97464	77.42248
2018-05-05 17:42:00	3590433799317661651	1.00000	11.39353	8.98556	13.66491	12.26951	10.91055	16.75922	16.11487	56.29817	0.00456	45.32120	67.90749	43.48572	59.52115	43.90923	88.30580	61.59602	84.16784	46.34034	25.90028	0.98803
2018-05-05 17:43:00	8630330696303481370	0.00000	13.03008	12.67991	11.97250	9.31711	15.00995	13.38119	13.38191	50.05358	0.02343	69.80696	43.24915	44.15831	70.57259	9.62384	77.38134	39.84381	88.62321	54.97707	64.40318	50.30838
2018-05-05 17:44:00	3590433799317661750	1.00000	9.69028	9.63990	12.29720	10.18278	11.95959	15.66969	6.61180	61.48027	0.00087	66.96183	26.82982	50.51743	41.50287	17.90654	45.31510	65.65574	28.25977	86.33574	23.31485	51.52804
2018-05-05 17:45:00	8630330696303481222	1.00000	13.92405	12.40005	7.87568	10.56834	11.14207	13.14541	10.89903	50.31247	0.05721	41.43289	55.04904	45.98399	55.76603	73.96299	76.50891	77.50429	5.94497	12.78841	49.00765	84.81942
2018-05-05 17:46:00	8630330696303481370	1.00000	7.53273	12.49436	11.14902	11.17256	10.57123	14.49881	9.55541	58.95107	0.00016	52.47973	50.45769	65.18752	49.77764	65.75483	94.95120	91.35260	47.57693	15.48826	80.61345	64.18688
2018-05-05 17:47:00	359043379931766734	1.00000	13.44106	9.18402	12.86282	15.57379	14.53259	15.98830	17.68514	51.88632	0.03529	51.19228	76.86270	56.26517	58.55218	19.45946	72.87781	43.09378	87.44876	99.72557	43.33764	91.50973
2018-05-05 17:48:00	863033069630348180	1.00000	18.34690	14.59123	13.84915	6.94319	14.64777	12.55574	17.32190	35.53084	4.76573	74.47894	78.56445	57.25232	25.39917	26.21308	36.15024	37.08735	57.47698	58.91189	11.60867	18.76263
2018-05-05 17:49:00	3590433799317661040	1.00000	10.42664	13.25448	9.99522	9.95530	10.32168	14.45759	10.99094	55.41128	0.00176	51.49417	48.43927	53.88823	42.40807	29.71946	60.15975	89.37045	57.58555	91.49435	8.37200	42.44117
2018-05-05 17:50:00	3590433799317662428	1.00000	10.70035	10.74924	5.91745	7.57234	12.01150	12.91183	11.15984	56.80032	0.00231	49.92504	67.11039	54.92752	52.37958	35.76247	17.82806	72.37232	88.49362	82.04685	45.81455	15.66638
2018-05-05 17:51:00	8630330696303481495	0.00000	15.28886	14.97990	9.75724	10.20717	14.63694	14.18797	16.68772	68.86585	0.22392	60.60855	64.07315	83.54305	50.29597	10.35158	19.38339	5.12226	72.63406	64.16636	78.39270	82.55206
2018-05-05 17:52:00	863033069630348008	1.00000	16.35321	9.96807	17.08594	12.02192	10.81643	15.46090	15.97317	58.07736	0.64911	56.38557	26.81970	64.24723	62.95374	2.86819	66.99665	51.09733	14.04076	72.77377	24.55090	17.78105
2018-05-05 17:53:00	8630330696303481693	0.00000	14.34136	12.05170	9.04766	9.89468	14.89936	14.23206	12.42292	74.42825	0.08693	49.43036	72.35564	57.41448	55.19736	17.22728	36.44682	43.80257	92.06371	47.18726	15.80784	43.82938
2018-05-05 17:54:00	359043379931766494	0.00000	13.70027	12.58768	12.91568	11.26703	15.64043	18.56205	13.39658	57.76306	0.04577	37.82025	57.09764	75.62915	41.45507	61.69208	74.38275	78.41060	30.55438	77.83384	17.16184	58.43604
2018-05-05 17:55:00	359043379931766775	1.00000	14.35419	11.14585	15.32378	12.57322	13.32537	13.26704	14.30050	61.04589	0.08798	41.76281	62.45466	58.62576	47.30111	38.77633	65.20773	53.04296	31.26259	14.53515	67.50358	79.53772
2018-05-05 17:56:00	359043379931766890	1.00000	17.40083	7.70770	16.75225	10.86771	10.02315	14.24678	14.22910	64.33897	1.85037	58.76092	41.87076	43.48946	48.09387	11.15383	18.75380	94.96578	25.68453	3.79328	86.08412	47.04748
2018-05-05 17:57:00	863033069630348263	1.00000	15.34561	12.00134	15.18547	16.11302	10.09941	16.87897	14.41326	42.58310	0.23698	59.18159	52.73234	34.83179	42.68052	97.07507	7.76808	91.97789	33.04993	65.30912	80.82896	22.04855
2018-05-05 17:58:00	863033069630348487	1.00000	13.35622	10.21807	16.91747	11.71010	10.00119	13.22955	13.73210	32.55420	0.03246	42.89374	52.86832	32.80750	40.76252	11.98428	97.21176	7.42894	0.46411	90.55294	63.39256	41.69662
2018-05-05 17:59:00	359043379931766296	1.00000	14.64576	10.72830	12.74267	15.34268	8.81522	13.20675	12.21080	65.49065	0.11771	43.62350	61.48800	74.95909	65.55348	3.23516	50.70625	42.27233	97.74213	37.07067	51.11195	21.43512
2018-05-05 18:00:00	359043379931766668	1.00000	12.10424	13.42293	14.07126	12.52250	10.04951	15.88607	7.51540	66.11555	0.00932	61.00825	58.69114	58.92711	52.82223	57.37861	37.59755	38.09068	35.47220	33.83112	3.58817	94.08207
2018-05-05 18:01:00	8630330696303481685	1.00000	11.12169	13.66712	12.67180	13.40788	13.42418	16.61092	11.58026	54.33479	0.00355	49.03534	66.33361	27.90893	51.44268	16.58546	76.21965	7.92920	38.26813	30.18199	92.91697	81.69831
2018-05-05 18:02:00	3590433799317661826	1.00000	8.30656	10.25756	15.33351	10.16336	11.62353	15.40535	8.79487	76.27108	0.00022	69.61559	88.71134	54.65541	56.45558	80.05477	37.91035	47.17089	76.52286	43.62810	10.10702	23.11159
2018-05-05 18:03:00	359043379931766452	1.00000	10.61645	13.06977	11.11592	17.59886	12.76464	14.12108	14.43003	64.77647	0.00212	51.54110	54.11440	42.23814	67.63592	55.92303	86.91496	23.36561	63.54057	38.00170	34.99241	0.25483
2018-05-05 18:04:00	359043379931766668	1.00000	9.01926	10.60916	12.36421	11.41653	7.01769	13.86614	9.59688	69.28953	0.00050	48.64949	49.22555	49.54903	53.00298	57.34318	0.82167	89.41193	86.09935	13.13311	25.97837	48.26808
2018-05-05 18:05:00	3590433799317662097	0.00000	13.24471	14.04832	16.84415	12.51753	16.06829	14.14233	18.15083	59.70716	0.02903	63.94714	35.10203	65.65354	45.32006	34.25709	16.79649	85.09900	6.88855	26.74209	49.93595	68.99946
2018-05-05 18:06:00	3590433799317662360	1.00000	12.89355	11.68260	13.43833	15.82559	9.69519	13.06783	13.12789	39.85089	0.02048	54.23442	57.50578	62.29081	48.27764	26.90829	53.13912	72.62605	49.95818	37.15930	5.50696	20.12890
2018-05-05 18:07:00	8630330696303481115	1.00000	8.02318	10.20324	9.05805	7.01759	11.71468	14.49239	10.29922	62.08552	0.00021	47.58874	41.74159	56.09312	60.58731	37.44084	50.46073	23.75479	77.22851	77.46643	75.69025	92.67482
2018-05-05 18:08:00	3590433799317661420	1.00000	14.62680	12.64724	14.78828	11.96043	10.35518	15.11866	12.92889	51.97667	0.11553	40.86142	62.69739	30.98543	56.82689	7.91721	30.28333	27.96604	11.10567	83.62417	90.56269	82.15851
2018-05-05 18:09:00	863033069630348040	0.00000	14.60142	14.26634	10.62927	8.09733	14.68861	10.23447	16.84099	36.70639	0.11261	39.81591	58.69646	62.84708	67.25405	69.27974	78.00094	12.13890	11.42702	92.93824	23.03980	5.15466
2018-05-05 18:10:00	8630330696303481131	1.00000	8.00393	13.13392	14.64665	8.81980	10.38551	16.92789	8.20094	27.56866	0.00024	47.68111	42.26543	56.96244	77.70742	67.01586	72.18172	97.89105	76.55815	5.61801	74.57955	99.35680
2018-05-05 18:11:00	8630330696303482493	1.00000	12.75761	10.54826	10.10741	16.44641	10.21131	16.92957	13.03731	41.87199	0.01790	51.88260	44.23074	70.31446	11.36958	68.09812	41.26581	7.86800	13.75108	17.00736	87.93545	11.88731
2018-05-05 18:12:00	8630330696303481982	1.00000	17.39283	12.16713	12.70909	11.23320	9.04438	11.88134	9.74142	48.64699	1.83564	38.55440	56.96348	64.94537	51.92950	33.52407	50.14258	61.12641	7.00885	43.48420	41.00574	93.09294
2018-05-05 18:13:00	359043379931766973	0.00000	13.03374	16.28416	13.50949	12.71688	13.93624	8.61171	12.35123	43.24491	0.02352	53.79509	66.06379	52.69758	60.90606	16.66777	71.32976	61.96656	65.83735	65.91122	13.17488	66.25044
2018-05-05 18:14:00	3590433799317661388	0.00000	12.31846	11.65312	15.26607	11.88426	14.58730	10.44677	15.89615	62.87548	0.01159	60.18908	71.09991	65.38215	84.56440	13.07729	87.13345	26.71211	86.79650	29.03210	90.29994	28.93654
